Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
600.0,0.07,2.0,2.0,0.0,0.05059,0.17549,242.35542,261.19537,0.05059,4237.0,2404.0,0.35842,247.98136
600.0,0.07,3.0,2.0,0.0,0.05059,0.17549,242.35542,261.19537,0.05059,4237.0,2386.0,418.5,247.98136
600.0,0.07,4.0,2.0,0.0,0.05059,0.17549,242.35542,261.19537,0.05059,4237.0,2425.0,394.56558,247.98136
600.0,0.07,5.0,2.0,0.0,0.05059,0.17549,242.35542,261.19537,0.05059,4237.0,2412.0,0.26882,247.98136
600.0,0.07,6.0,2.0,0.0,0.05059,0.17549,242.35542,261.19537,0.05059,4237.0,2389.0,1.04779,247.98136
600.0,0.07,1.0,2.0,0.0,0.04297,0.17778,241.16964,260.46395,0.04297,4239.0,2471.0,323.64,249.27205
600.0,0.07,2.0,2.0,0.0,0.04297,0.17778,241.16964,260.46395,0.04297,4239.0,2484.0,0.35842,249.27205
600.0,0.07,3.0,2.0,0.0,0.04297,0.17778,241.16964,260.46395,0.04297,4239.0,2462.0,418.5,249.27205
600.0,0.07,4.0,2.0,0.0,0.04297,0.17778,241.16964,260.46395,0.04297,4239.0,2486.0,394.56558,249.27205
600.0,0.07,5.0,2.0,0.0,0.04297,0.17778,241.16964,260.46395,0.04297,4239.0,2472.0,0.26882,249.27205
600.0,0.07,6.0,2.0,0.0,0.04297,0.17778,241.16964,260.46395,0.04297,4239.0,2497.0,1.04158,249.27205
600.0,0.07,1.0,10.0,0.0,0.12355,0.16818,245.0303,285.78092,0.12355,4240.0,2192.0,104.85603,250.47216
600.0,0.07,2.0,2.0,0.0,0.11789,0.16818,245.0303,283.94731,0.11789,4240.0,4204.0,0.0,250.47216
600.0,0.07,3.0,10.0,0.0,0.12355,0.16818,245.0303,285.78092,0.12355,4240.0,2195.0,398.45148,250.47216
600.0,0.07,4.0,10.0,0.0,0.12355,0.16818,245.0303,285.78092,0.12355,4240.0,2191.0,389.57411,250.47216
600.0,0.07,5.0,2.0,0.0,0.12355,0.16818,245.0303,285.78092,0.12355,4240.0,4205.0,0.0,250.47216
600.0,0.07,6.0,2.0,0.0,0.08622,0.16818,245.0303,274.10501,0.08622,4240.0,4208.0,0.0,250.47216
600.0,0.07,1.0,2.0,0.0,0.03962,0.17417,242.70593,261.54019,0.03962,4241.0,2449.0,323.64,251.17857
600.0,0.07,2.0,2.0,0.0,0.03962,0.17417,242.70593,261.54019,0.03962,4241.0,2454.0,0.35842,251.17857
600.0,0.07,3.0,2.0,0.0,0.03962,0.17417,242.70593,261.54019,0.03962,4241.0,2448.0,418.5,251.17857
600.0,0.07,4.0,2.0,0.0,0.03962,0.17417,242.70593,261.54019,0.03962,4241.0,2476.0,394.56558,251.17857
600.0,0.07,5.0,2.0,0.0,0.03962,0.17417,242.70593,261.54019,0.03962,4241.0,2482.0,0.26882,251.17857
600.0,0.07,6.0,2.0,0.0,0.03962,0.17417,242.70593,261.54019,0.03962,4241.0,2487.0,1.03966,251.17857
600.0,0.07,1.0,10.0,0.0,0.15561,0.18533,239.19291,284.23454,0.15561,4241.0,2163.0,104.86126,240.0046
600.0,0.07,2.0,2.0,0.0,0.1308,0.18533,239.19291,276.12004,0.1308,4241.0,4204.0,0.0,240.0046
600.0,0.07,3.0,10.0,0.0,0.15561,0.18533,239.19291,284.23454,0.15561,4241.0,2162.0,398.45671,240.0046
600.0,0.07,4.0,10.0,0.0,0.15561,0.18533,239.19291,284.23454,0.15561,4241.0,2164.0,389.57935,240.0046
600.0,0.07,5.0,2.0,0.0,0.15068,0.18533,239.19291,282.58577,0.15068,4241.0,4205.0,0.0,240.0046
600.0,0.07,6.0,2.0,0.0,0.10397,0.18533,239.19291,267.85399,0.10397,4241.0,4205.0,0.0,240.0046
600.0,0.07,1.0,2.0,0.0,0.00783,0.17572,240.72725,254.63573,0.00783,4247.0,2494.0,323.64,252.64113
600.0,0.07,2.0,2.0,0.0,0.0967,0.17572,240.72725,279.68703,0.0967,4247.0,4204.0,0.0,252.64113
600.0,0.07,3.0,2.0,0.0,0.00783,0.17572,240.72725,254.63573,0.00783,4247.0,2476.0,418.5,252.64113
600.0,0.07,4.0,2.0,0.0,0.00783,0.17572,240.72725,254.63573,0.00783,4247.0,2460.0,394.56558,252.64113
600.0,0.07,5.0,2.0,0.0,0.10665,0.17572,240.72725,282.80077,0.10665,4247.0,4204.0,0.0,252.64113
600.0,0.07,6.0,2.0,0.0,0.06376,0.17572,240.72725,269.84553,0.06376,4247.0,4205.0,0.0,252.64113
600.0,0.07,1.0,2.0,0.0,0.04786,0.16614,243.13899,261.20604,0.04786,4244.0,2452.0,323.64,248.70407
600.0,0.07,2.0,2.0,0.0,0.1161,0.16614,243.13899,281.36974,0.1161,4244.0,4207.0,0.0,248.70407
600.0,0.07,3.0,2.0,0.0,0.04786,0.16614,243.13899,261.20604,0.04786,4244.0,2457.0,418.5,248.70407
600.0,0.07,4.0,2.0,0.0,0.04786,0.16614,243.13899,261.20604,0.04786,4244.0,2454.0,394.56558,248.70407
600.0,0.07,5.0,2.0,0.0,0.12143,0.16614,243.13899,283.07697,0.12143,4244.0,4207.0,0.0,248.70407
600.0,0.07,6.0,2.0,0.0,0.07747,0.16614,243.13899,269.58873,0.07747,4244.0,4207.0,0.0,248.70407
600.0,0.07,1.0,10.0,0.0,0.11761,0.15664,247.89068,284.22814,0.11761,4238.0,2164.0,104.85573,250.79961
600.0,0.07,2.0,2.0,0.0,0.11022,0.15664,247.89068,281.86744,0.11022,4238.0,4202.0,0.0,250.79961
600.0,0.07,3.0,10.0,0.0,0.11761,0.15664,247.89068,284.22814,0.11761,4238.0,2161.0,398.45119,250.79961
600.0,0.07,4.0,10.0,0.0,0.11761,0.15664,247.89068,284.22814,0.11761,4238.0,2162.0,389.57382,250.79961
600.0,0.07,5.0,2.0,0.0,0.11761,0.15664,247.89068,284.22814,0.11761,4238.0,4203.0,0.0,250.79961
600.0,0.07,6.0,2.0,0.0,0.08356,0.15664,247.89068,273.66586,0.08356,4238.0,4204.0,0.0,250.79961
600.0,0.07,1.0,2.0,0.0,0.04518,0.17478,241.14475,260.42851,0.04518,4241.0,2437.0,323.64,248.66136
600.0,0.07,2.0,2.0,0.0,0.04518,0.17478,241.14475,260.42851,0.04518,4241.0,2452.0,0.35842,248.66136
600.0,0.07,3.0,2.0,0.0,0.04518,0.17478,241.14475,260.42851,0.04518,4241.0,2417.0,418.5,248.66136
600.0,0.07,4.0,2.0,0.0,0.04518,0.17478,241.14475,260.42851,0.04518,4241.0,2420.0,394.56558,248.66136
600.0,0.07,5.0,2.0,0.0,0.04518,0.17478,241.14475,260.42851,0.04518,4241.0,2439.0,0.26882,248.66136
600.0,0.07,6.0,2.0,0.0,0.04518,0.17478,241.14475,260.42851,0.04518,4241.0,2480.0,1.04577,248.66136
600.0,0.07,1.0,2.0,0.0,0.04326,0.19463,234.94043,253.78338,0.04326,4238.0,2459.0,323.64,242.80502
600.0,0.07,2.0,2.0,0.0,0.04326,0.19463,234.94043,253.78338,0.04326,4238.0,2503.0,0.35842,242.80502
600.0,0.07,3.0,2.0,0.0,0.04326,0.19463,234.94043,253.78338,0.04326,4238.0,2459.0,418.5,242.80502
600.0,0.07,4.0,2.0,0.0,0.04326,0.19463,234.94043,253.78338,0.04326,4238.0,2457.0,394.56558,242.80502
600.0,0.07,5.0,2.0,0.0,0.04326,0.19463,234.94043,253.78338,0.04326,4238.0,2482.0,0.26882,242.80502
600.0,0.07,6.0,2.0,0.0,0.04326,0.19463,234.94043,253.78338,0.04326,4238.0,2517.0,1.06223,242.80502
600.0,0.07,1.0,10.0,0.0,0.14119,0.17218,243.74502,283.7332,0.14094,4242.0,2159.0,104.86222,243.67202
600.0,0.07,2.0,2.0,0.0,0.14119,0.17218,243.74502,283.7332,0.14094,4242.0,4205.0,0.0,243.67202
600.0,0.07,3.0,10.0,0.0,0.14119,0.17218,243.74502,283.7332,0.14094,4242.0,2162.0,398.45768,243.67202
600.0,0.07,4.0,10.0,0.0,0.14119,0.17218,243.74502,283.7332,0.14094,4242.0,2163.0,389.58031,243.67202
600.0,0.07,5.0,2.0,0.0,0.14119,0.17218,243.74502,283.7332,0.14094,4242.0,4204.0,0.0,243.67202
600.0,0.07,6.0,2.0,0.0,0.11565,0.17218,243.74502,275.53925,0.11539,4242.0,4202.0,0.0,243.67202
