Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
100.0,0.03,3.0,2.0,0.0,0.51083,0.7712,1460.7251,8182.98678,0.51083,4225.0,4201.0,809.86447,4002.87821
100.0,0.03,4.0,2.0,0.0,0.51083,0.7712,1460.7251,8182.98678,0.51083,4225.0,4201.0,809.99314,4002.87821
100.0,0.03,5.0,10.0,0.0,0.51084,0.7712,1460.7251,8183.12558,0.51084,4225.0,2109.0,721.08035,4002.87821
100.0,0.03,6.0,3.0,0.0,0.51084,0.7712,1460.7251,8183.12558,0.51084,4225.0,4201.0,0.0,4002.87821
100.0,0.05,1.0,2.0,0.0,0.58611,0.4123,6745.25847,10133.72314,0.33438,4201.0,3400.0,846.34696,4194.23487
100.0,0.05,2.0,2.0,0.0,0.64803,0.4123,6745.25847,11916.53033,0.43396,4201.0,3381.0,798.35748,4194.23487
100.0,0.05,3.0,2.0,0.0,0.59396,0.4123,6745.25847,10329.58108,0.347,4201.0,3398.0,885.39696,4194.23487
100.0,0.05,4.0,2.0,0.0,0.59396,0.4123,6745.25847,10329.58108,0.347,4201.0,3395.0,885.61142,4194.23487
100.0,0.05,5.0,2.0,0.0,0.64505,0.4123,6745.25847,11816.53033,0.42917,4201.0,3137.0,798.8838,4194.23487
100.0,0.05,6.0,2.0,0.0,0.60759,0.4123,6745.25847,10688.50692,0.36892,4201.0,3406.0,0.0,4194.23487
100.0,0.05,1.0,3.0,0.0,0.56772,0.43696,6293.60004,9716.54484,0.35228,4203.0,4337.0,841.58583,4200.28221
100.0,0.05,2.0,5.0,0.0,0.64305,0.43696,6293.60004,11767.07878,0.46515,4203.0,3506.0,802.81215,4200.28221
100.0,0.05,3.0,3.0,0.0,0.57623,0.43696,6293.60004,9911.79484,0.36504,4203.0,4337.0,880.53583,4200.28221
100.0,0.05,4.0,3.0,0.0,0.57628,0.43696,6293.60004,9912.86717,0.36511,4203.0,4334.0,880.86355,4200.28221
100.0,0.05,5.0,5.0,0.0,0.64828,0.43696,6293.60004,11942.07878,0.47299,4203.0,2974.0,799.49636,4200.28221
100.0,0.05,6.0,4.0,0.0,0.59364,0.43696,6293.60004,10336.26027,0.39111,4203.0,4338.0,0.0,4200.28221
100.0,0.05,1.0,2.0,0.0,0.58611,0.41177,6745.25847,10133.72314,0.33438,4206.0,3404.0,846.34696,4194.23487
100.0,0.05,2.0,2.0,0.0,0.64803,0.41177,6745.25847,11916.53033,0.43396,4206.0,3385.0,798.35748,4194.23487
100.0,0.05,3.0,2.0,0.0,0.59396,0.41177,6745.25847,10329.58108,0.347,4206.0,3395.0,885.39696,4194.23487
100.0,0.05,4.0,2.0,0.0,0.59396,0.41177,6745.25847,10329.58108,0.347,4206.0,3398.0,885.61142,4194.23487
100.0,0.05,5.0,2.0,0.0,0.64505,0.41177,6745.25847,11816.53033,0.42917,4206.0,3139.0,798.8838,4194.23487
100.0,0.05,6.0,2.0,0.0,0.60759,0.41177,6745.25847,10688.50692,0.36892,4206.0,3399.0,0.0,4194.23487
